CHAT_ID,SPEAKER_ID,TIME,TEXT
44,42,09:32:29.315,olis kyllä hauska itsekin käydä siellä joskus
44,39,09:32:34.486,Oletko itse matkustellut aasiassa?
44,42,09:32:43.818,en oo ikinä käynyt
44,39,09:32:58.502,Oletko pysystellyt sitten ihan Euroopassa?
44,42,09:33:31.098,"enimmäkseen joo. kerran oon nuorena ollut perheen kanssa chilessä ja tuossa pari vuotta sitten kävin jenkeissä, mutta siinäpä se"
44,39,09:34:06.847,"Oho, Chile voisi olla kyllä hieno paikka. Tosin siellä on nyt vähän levotonta."
44,39,09:34:28.671,Houkuttaisi matkustella enemmän Euroopassa. Täällä on paljon hienoja vanhoja kaupunkeja joihin tehdä viikonloppureissuja.
44,42,09:35:05.339,"joo se oli kyllä tosi kiva paikka! oltiin siellä kaks viikko silloin niin ehditiin nähdä sekä kaupunki-, että maaseutumeininkiä"
44,39,09:35:33.222,missä päin chileä olitte?
44,42,09:36:22.067,"oltiin aluksi siellä pääkaupungissa ja siitä ajettiin sitten pohjoisempaan jonnekin rannikolle. en enää oikein tarkkaan muista, kun tästä on jo yli 10 vuotta :D"
44,39,09:36:33.951,aa okei :D 
44,39,09:36:52.455,asuitko kauankin Hollannissa?
44,42,09:37:13.107,"onks sulla muuten japanissa tuttuja tai jotain muita yhteyksiä, kun olet päätynyt siellä useamminkin käymään?"
44,42,09:37:20.523,"asuin 1,5 vuotta"
44,39,09:38:08.531,ei sinänsä asu ketään tuttuja. tykkään vain kulttuurista ja maan tunnelmasta
44,42,09:38:37.915,"aa, aivan! :) "
44,42,09:38:43.018,kiitos keskustelusta!
44,39,09:54:52.454,eipä mitään :) 
45,40,09:22:55.560,Moi!
45,43,09:22:59.406,Moi!
45,40,09:23:16.134,Missä oot käynyt viimeksi matkalla?
45,43,09:23:31.325,Ulkomaita jos aatellaan niin Ruotsissa
45,40,09:23:40.854,Tukholmassa?
45,43,09:23:48.759,"Joo. Lauloin sillon kuorossa, esiinnyttiin siellä"
45,43,09:24:13.046,"Ja oltiin kuus päivää, näkee enemmän kun normi päivä Tukholmassa -risteilyllä"
45,43,09:24:25.134,Missäs ite?
45,40,09:24:26.909,"Aiva, kuulostaa hyvält."
45,40,09:24:49.566,No joo niin olin työmatkalla Englannissa
45,43,09:25:05.662,Oliko kivaa? Vai onks sun työmatkoilla kivaa?
45,43,09:25:34.607,Eri tavalla kivaa kuin omilla matkoilla?
45,40,09:25:46.766,":D no se työosuus oli aika turha mun osalta, ja sikäli pohdin että eikö tällasia matkoja just pitäs vähentää"
45,43,09:25:56.597,No pitäs.
45,43,09:26:21.862,"Ite en onneks hirveesti joudu matkailemaan työn takia, nyt se ois raskasta kun on perhettä"
45,40,09:26:26.014,"Mutta kivuusaspekti kyl tulee siitä kun tapaa niitä kollegoita, se on oikein hauskaa."
45,40,09:26:43.623,Joo. No mites Suomen sisällä?
45,43,09:26:59.197,"On siinä joku juttu, että oikeasti tapaa jonkun ihmisen eikä vaan kirjoittele jotain."
45,43,09:27:11.989,Vaikka on kirjoittelukin ihan kivaa
45,40,09:27:42.991,Niin näin niinkun chattaile vain? :D Joo no kyl se yhteistyötä helpottaa varmaan kans.
45,43,09:27:55.062,Suomessa oon tainnu viimeksi käydä Kuopiossa vaimon sukulaisia moikkaamassa
45,43,09:28:07.237,"Ihan kiva reissu, hotellissa oli uima-allas ja lapset tykkäs kovasti"
45,40,09:28:30.142,Okei joo. Onko lasten kanssa kovin erilaista matkustaa?
45,43,09:28:37.790,On kyllä. :)
45,43,09:29:10.815,"Mutta ihan hauskaa, vaikka onkin paljon enempi stressiä mitä erilaisimmista asioista :)"
45,40,09:29:34.069,"Onko se sellasta että koittaa keksiä jotain mistä kaikki tykkäisi, vai kanssa sellasta että koittaa keksiä niille jotain tekemistä, jotta voi tehdä ite mitä tahtoo?"
45,43,09:29:41.878,"tosi vähän ollaan kyllä perheenä matkusteltu ulkomaille ainakaan, kerran käytiin Kreikassa"
45,43,09:30:06.046,"No enimmäkseen koittaa keksiä asioita mistä lapset tykkää, ja yrittää ite tykätä samasta"
45,40,09:30:15.789,:D ha okei
45,40,09:30:33.518,No joku rantaloma varmaan sit sopii kaikille 
45,43,09:31:32.469,"Oon miettiny, että mikä se loman tai matkustelun idea on, ja ehkä se kilpistyy siihen pikkusen erilaiseen ympäristöön ja sitten kivoihin juttuihin mitä voi tehdä. Sillon on melko sama sitten missä se on."
45,43,09:31:58.452,Joku himomatkaaja on varmaan tästä ihan eri mieltä :) Ootko semmonen?
45,40,09:32:17.518,En oo kyllä himomatkaaja
45,43,09:32:46.653,"Itekin tykkään matkailla aika harvakseltaan, on sen verran kuluttavaa touhua ihan ittenikin kannalta. Enkä tykkää istua lenskarissa :)"
45,43,09:33:27.710,Nyt voi tuntea hyvää omaatuntoa myös ilmaston kannalta vaikka oikeesti välttelee lentokonetta ihan vain itsekkäästi :)
45,40,09:33:57.573,Heh. No mut ei sil oo väliä miksi tekee hyviä tekoja :)
45,43,09:34:08.247,Ootko ite matkaillu Suomessa?
45,40,09:34:29.349,"Aika vähän oikeastaan, että esimerkiksi tyyliin Iitä pohjoisemmassa en ole edes käynyt."
45,40,09:35:11.743,"Mutta kun soitin aktiivisemmin keikkailevassa bändissä niin siinä oli ihan mukava puoli, että näki paikkoja joihin ei muuten ois tullut mentyä Suomessa"
45,40,09:35:34.919,Onko samanlaisia kokemuksia ton kuoron kanssa keikkailusta?
45,43,09:35:37.461,Okei. Itellä oli koko Pohjois-Suomi ihan vierasta seutua kun lapsuudessa ei koskaan menty sinne.
45,43,09:36:41.077,Lauloin monena kesänä semmosessa kesäprojektissa missä soudettiin kirkkoveneellä ja pidettiin kirkoissa kuorokonsertteja. Sillon näki paljon semmosia pikkupitäjiä missä ei varmaan muuten tulis käytyä koskaan
45,40,09:37:00.877,soudettiin ja laulettiin? samaan aikaan?
45,40,09:37:15.125,no ei varmaan kirkoissa okei 
45,43,09:37:18.576,"Sitäkin :) Keikkailittekos te tiheästikin? Ja kävittekö ulkomaillakin?"
45,43,09:38:01.902,Kiitti jutteluista!
45,40,09:38:08.700,Joo kiitos!
46,42,09:39:18.146,moi!
46,41,09:39:39.233,moi!
46,42,09:40:02.363,minkäs elokuvan oot viimeksi nähnyt?
46,41,09:40:34.493,hmmm. se oli varmaan sellainen kuin second star on the right
46,42,09:40:48.530,"okei, oliko hyvä?"
46,41,09:40:57.677,joo tykkäsin tosi paljon!
46,41,09:41:02.616,oli jotenkin tosi raikas :)
46,42,09:41:18.690,mistä se kerto?
46,41,09:41:26.925,"varmaan ihan sen takia, kun oli eteläamerikkalinen, eikä niitä näe niin usein"
46,42,09:41:35.564,"aa, aivan! :) "
46,41,09:41:59.644,"35-vuotiaasta naisesta, jonka ehkä olisi pitänyt kasvaa aikuiseksi jossain vaiheessa"
46,41,09:42:15.790,"oletan, että elokuvan nimi viittaa mikä-mikä-maahan :)"
46,41,09:42:28.273,sattumoisin aihe oli hyvin samaistuttava :D 
46,41,09:42:44.525,tykkäätkö katsoa elokuvia kotona vai elokuvateattereissa?
46,42,09:42:48.585,"aa, totta! enpäs tajunnutkaan tota mikä-mikä-viittausta ennen kuin sanoit!"
46,42,09:44:17.002,"mä en ihan hirveästi ylipäätään katso elokuvia.. :D mutta sanoisin, että molemmissa on puolensa ja oma tunnelmansa! mutta ehkä nykyään tuntuu aika raskaalta lähteä ihan teatteriin asti katsomaan elokuvaa ja maksaa siitä se parikymppiä, et yleensä nykyään pitää olla sit joku tosi kiinnostava elokuva, että tulee mentyä katsoomaan"
46,41,09:44:55.945,joo mulla on kyllä sama
46,42,09:44:56.082,"eli varmaan useammin sitten kotona tulee katsottua, mutta en kyllä tiedä, kummasta tykkään enemmän"
46,41,09:45:09.884,tai että aika harvoin käyn elokuvateattereissa. lähinnä jos on jokin festivaali
46,42,09:45:19.810,jep!
46,41,09:45:39.021,"mutta mulla on se, että en saa kotona oikein aikaiseksi elokuvien katsomista"
46,41,09:45:52.968,"en muista, milloin olisin viimeksi katsonut"
46,42,09:45:56.410,joo sama! se vaatii aina sen parin tunnin sitoutumisen
46,41,09:46:00.438,nimenomaan!
46,41,09:46:06.599,ennemmin tulee katsottua jotain sarjaa
46,42,09:46:16.851,olin just kirjottamassa samaa!
46,41,09:46:20.196,:))
46,42,09:46:31.788,tuntuu jotenkin vähemmän raskaalta katsoa kaks tunnin jaksoa jotain sarjaa ku yks kahen tunnin elokuva. lol
46,41,09:46:42.006,joo nimenomaan!!
46,41,09:47:21.162,"osin siinä ehkä vaikuttaa se, että sarjassa hahmot on tutut"
46,41,09:47:39.054,ei tarvitse käyttää energiaa tutustumiseen
46,42,09:47:49.921,hahahah olin taas kirjoittamassa ihan samaa :D
46,41,09:47:54.656,:D 
46,42,09:48:20.739,millasista genreistä yleensä tykkäät?
46,41,09:48:54.825,hmmm varmaan draamoista
46,41,09:48:59.508,tai scifistä!
46,41,09:49:07.613,mutta en ole pitkään aikaan nähnyt mitään scifi-elokuvaa
46,42,09:49:24.026,se oli tosi hyvä se Arrival tjsp pari vuotta sitten
46,42,09:49:31.555,näitkö sitä
46,41,09:49:39.791,"joo! siis kaikki kehuivat sitä, mutten saanut aikaiseksi mennä katsomaan"
46,42,09:50:03.066,"vielä varmaan ehtii, eiköhän se jossain suoratoistopalvelussa ole!"
46,41,09:50:09.578,totta :)
46,42,09:50:17.385,mut se on kyl yks parhaista leffoista minkä oon tässä viime vuosina nähnyt
46,41,09:50:28.972,okei! se on aika kova suositus
46,42,09:50:36.681,joo!
46,41,09:50:46.225,tykkäätkö muuten scifistä?
46,42,09:51:01.978,"tosin tässä täytyy myös ottaa huomioon se, että en tosiaan usein katso leffoja. eli otoskoko on suht pieni! mutta oli se silti tosi hyvä!"
46,41,09:51:07.830,:)
46,41,09:51:51.442,pitäisi ehkä harkita jonkin suoratoistopalvelun hankkimista
46,41,09:51:54.170,tai kokeilemista
46,42,09:51:56.898,"nooo en mä ehkä niin paljoa. tai riippuu varmaan vähän scifistäkin. joku semmonen fantasiatyyppinen on enemmän mun juttu, mut semmonen, jossa ajellaan avaruusaluksella jossain galaksissa ei oikein sytytä"
46,41,09:52:26.607,"ah :) mulla on niin päin, että avaruusaluksen ilmestyessä ruutuun elokuva saa heti lisätähden :D "
46,41,09:53:00.929,"kaksi tähteä, jos on söpö avaruusalus"
46,42,09:53:11.474,"hahah :D joo puoliso tykkää kattoa ton tyyppisiä, niin niitä on tullut vähän sivusta katsottua, mutta en ehkä ihan pääse sisään siihen"
46,41,09:53:17.593,:)
46,41,09:53:44.495,ehkä niistä pitää innostua riittävän nuorena
46,42,09:53:59.234,joo se voi kyllä pitää paikkansa!
46,41,09:54:03.620,"hei oli kiva jutella, kiitos seurasta!"
46,42,09:54:08.602,kiitos keskustelusta :) 
47,43,09:39:11.518,Moi!
47,39,09:39:26.014,Moikka!
47,43,09:39:36.517,Minä leffan katoit viimeksi?
47,39,09:40:02.968,"Jaa'a, mikähän se oli. pitää oikein miettiä. Taidettin katsoa Netflixistä Panaman papereista kertova elokuva."
47,39,09:40:22.110,"En muista kyllä nimiä, joku launryn tapainen..."
47,43,09:40:52.214,"oo. En oo harrastanu Netflixiä, sieltä vois katella niitä sillon kun haluaa. Telkkarissa elokuvat on aina niin myöhään ettei viitti valvoa, yöunet ollu vähän kortilla muutenki"
47,39,09:41:09.583,"no niinpä, lisäksi ne on kuorrutettu mainoskatkoilla >_<"
47,39,09:41:31.006,netflixissä valikoima vaihtuu aika tiuhaan et pitää olla aika skarppina niiden kanssa. mikä johtaa usein siihen että jää katsomatta.
47,43,09:42:03.573,Mut kävin kattoo viime käväänä Bohemian Rhapsodyn ihan leffateatterissa. Tuli joskus kuunneltua Queeniä ni oli kiva kattoo se :)
47,39,09:42:20.966,Olen kuullut tuosta. taisi saada hyvä arviot? Mitä itse pidit?
47,43,09:43:21.470,"Oli kiva leffa. Ihan kaikki ei tainnu olla ihan niin kuin oikeesti meni, mutta uskoisin että jotain siitä fiiliksestä ja tyylistä jolla hommia tehtiin ni välitty"
47,43,09:43:28.541,ja hyvin tehty kyllä
47,39,09:43:37.486,pitänee siis itsekin vilkaista. :)
47,39,09:44:07.070,aika useinhan nuo tositapahtumiin perustuvat leffat on jotain sinne päin todellisuuden kanssa.
47,39,09:44:33.527,katsottiin tuossa itseasiassa telkkarista Hidden Figures joka kertoi mustista matemaatikoista jotka työskenteli Nasalle.
47,39,09:45:00.510,"Se oli yllättävän hyvä, vaikka ei siinäkään tainnut kaikki mennä ihan juuri niin kuin kuvattiin."
47,43,09:45:16.270,Okei. Oliko se jotain rotusortoaikaa tms että mustuudella oli väliä?
47,43,09:45:24.454,Tai taitaa sitä olla vieläkin
47,39,09:45:33.158,joo se oli vielä sitä aikaa että eri väriset eroteltiin eri vessoihin jne.
47,39,09:45:54.478,tai oikeastaan se oli sitä murrosaikaa kun alettiin murtamaan näitä normeja.
47,43,09:46:16.559,"Merkittävää aikaa, ja ihan syystä on tehty paljon leffoja siitä"
47,39,09:46:48.502,se on totta. Mutta ne on usein kauhean black power ja korostetaan sitä omaa egoa ja kulttuuria mikä vähän tympii.
47,39,09:47:05.022,käytkö usein leffateattereissa katsomassa leffoja?
47,43,09:47:09.398,"Leffateatterissa tulee kyllä käytyä harvoin, tais jäädä viisi vuotta väliä kahden ed. kerran väliin :)"
47,39,09:47:30.597,no siinä on ollut sitten taukoa :)
47,39,09:47:51.149,"itsekään en käyny aiemmin usein, mutta nykyinen puoliso tykkää käydä joten menen sitten seuraksi."
47,43,09:48:19.566,"Joo. Ja nyt perheellisenä pitää sumplia kaikki lastenhoidot ja muut niin on vähän työläämpää, ei voi mennä tuosta noin vain"
47,39,09:48:47.630,eikös ole sellaisia vauva/lapsi sessoita jonne perheelliset voivat mennä rauhassa?
47,39,09:49:15.894,tosin en tiedä haluaako perheellisetkään kuunnella naapurin lasten parkumista :D 
47,43,09:49:27.094,"Joo ja vaimo on käyny lapsi mukana kattomassa jotain lastenelokuvia, on ihan hauskaa, mutta ei niitä voi joka leffaan ottaa :)"
47,39,09:49:36.302,niin se on kyllä totta
47,39,09:49:46.485,mutta onneksi lastenelokuvistakin löytyy ihan hyviä ja hauskoja tapauksia
47,39,09:49:54.454,oletteko menossa uutta Frozenia katsomaan?
47,43,09:50:12.118,"Ei olla suunniteltu, mutta vois olla ihan kiva kyllä"
47,39,09:50:32.621,onko lapsilla jotain omia suosikkeja?
47,43,09:50:43.367,Muutenki lastenkulttuurista on löytyny kaikkee helmeä nyt kun on sitä puolta päässy tutustumaan lasten mukana
47,43,09:51:18.358,"On kyllä harvassa leffat joita meidän lapset on kattonu, ihan tarkotuksella kun halutaan rajottaa ruutuaikaa. Eli ei taida olla suosikkeja :)"
47,39,09:51:30.454,ah okei :) 
47,39,09:51:47.174,Sitten varmaan oma ruutuaika jää myös vähälle?
47,43,09:51:59.301,Illalla voi katella telkkaria kun lapset nukkuu :)
47,39,09:52:38.134,onko mitään suosikkileffoja?
47,43,09:53:04.726,Pitkän ajan takaa joo. Leon on semmonen klassikko josta tykkäsin
47,39,09:53:23.325,hmm ei sano itselle mitään. minkälainen leffa kyseessä?
47,43,09:54:08.118,Semmonen jännä. Palkkamurhaaja pelastaa pikkutytön.
47,43,09:54:14.286,Mut kiitti jutteluista!
47,39,09:54:24.086,kuin myös! 
48,40,09:38:42.645,Terve!
48,44,09:39:07.353,Heipä hei!
48,40,09:39:17.948,Mihin meinasit käyttää tästä saatavan leffalipun?
48,44,09:39:29.901,No ehottomasti se Star wars on nähätävä!
48,40,09:39:38.916,Joo
48,44,09:39:44.353,mites sä?
48,40,09:40:00.957,"Varmaan sama, ei oo tässä muita ainakaan mielessä"
48,44,09:40:23.453,"Jotain jänniä musikaaleja ja oopperoita ne näyttää ""livenä""?"
48,44,09:40:31.636,Taitaa kyl maksaa enemmän
48,40,09:41:04.725,"Joo kyl, oon käynyt tyyliin kerran yhdessä livenä välitetyssä teatteriesityksessä"
48,44,09:41:23.994,okei! Saiks siitä mitä irti tällee leffateatterissa?
48,40,09:41:26.309,Syötiin niin hyvin ennen sitä että meinasin nukahtaa penkkiin :D 
48,44,09:41:34.745,:D:D
48,40,09:42:42.541,"Mutta myös jäi fiilis että se välittyi aika hyvin. Ainoo että kun tiesi että se lähetettiin vasta vissiin seuraavana päivänä esityksestä, nii se elävän teatterin taika oli jotenkin hiukan pois"
48,44,09:42:57.744,Aaa. Okei. 
48,44,09:43:07.240,Magic
48,44,09:43:14.547,Oho piti olla suomea
48,40,09:43:26.733,Ootko nähnyt jotain hyviä leffoja viime aikoina?
48,44,09:44:19.441,Three billboards after ebbing something. En edes muista koko nimeä
48,40,09:44:31.525,joo
48,40,09:44:36.173,"outside Ebbing, Missouri"
48,44,09:44:39.888,Oli hieno. Rasismia ja kuiluja käsitteli
48,44,09:44:41.857,aa! joo
48,40,09:45:14.452,Joo mä tykkäsin ihan tosi paljon kans!
48,44,09:45:52.675,Mikä on sun viimesin leffakokemus?
48,40,09:46:35.725,"Hmm, mikäs... Joku Netflixistä"
48,40,09:46:49.966,Teattereissa kävin katsomassa sen Joker
48,44,09:47:05.838,Okei. Oon kuullu siitä ristiriitasia arvosteluja
48,44,09:47:10.029,lähinnä kyl hyviä
48,40,09:47:50.868,Mä sanoisin tylysti että 3/5 :D Oikein viihdyttävä ja näin.
48,40,09:48:32.472,Välillä mielestäni se ei vaan luota katsojaan tarpeeksi. Se on musta aika ikävää jos tulee sellanen tunne että aliarvioidaan katsojaa
48,44,09:49:03.091,Se on paha ku katsojia on monenlaisia tyyppejä. Ja sit jos halutaan kassamagneettia niin ei voi kovin henkinen olla
48,40,09:50:17.442,"Jjoo, no onko näin toisaalta? No ehkä on."
48,44,09:50:38.008,:D:D
48,40,09:51:01.405,"Mikä on huonoin leffa sitten, jonka oot nähnyt?"
48,44,09:51:11.356,The room :D:D:D:D:D
48,44,09:51:17.228,Klassikko!
48,44,09:51:30.105,Tunnetko?
48,40,09:51:32.692,"Oo joo, oon kuullut, pitäs kattoa"
48,44,09:51:47.809,Joo. Omal vastuulla. Ja valmistaudu nauramaan paljon!
48,44,09:51:53.074,Tehty aivan tosissaan
48,40,09:52:10.284,"Siitä on kanssa se The Disaster Artist, aattelin ensin kattoa kuitenkin sen itse teoksen"
48,44,09:52:34.578,Mikä toi on?
48,40,09:53:22.365,"Niin siis sen The Room elokuvan tekemisestä kertova, kuulemma oikeasti taas ihan hyvä, leffa"
48,44,09:53:54.069,Wau. Sit ku on aivan liian paljon aikaa ni katon sen! *popparit valmiina*
48,44,09:54:01.261,Nähää lounaalla
48,40,09:54:05.709,Hyvä! :D kiitoksia. nähdään myös
49,61,11:58:10.150,moro
49,49,11:58:15.897,terve
49,61,11:58:49.332,mitä kirjallisuudesta
49,61,11:58:57.443,luet fantasiaa
49,49,11:59:00.698,juu
49,61,11:59:10.702,mitä luit viimeks
49,49,12:00:22.353,Rick Riordan Trials of Apollo 4 Tyrants tomb 
49,61,12:00:25.854,aha 
49,49,12:00:28.277,juu 
49,61,12:00:28.779,mistä se kertoo
49,49,12:00:45.613,eeh vaikee sanoo lyhyesti
49,61,12:00:57.166,no jotain oikeudenkäynneistä
49,61,12:01:30.024,vai onko enemmän symblista
49,61,12:01:37.512,siiis symbolista
49,49,12:01:57.859,ei se on perus young adult fantasiaa
49,61,12:02:09.730,jaa
49,61,12:02:23.113,oliko hyvä
49,49,12:02:49.182,helposti apollop (se jumala) yrittää päästä takasin olympokselle ja estää pahisten planit
49,49,12:02:55.228,apollo*
49,61,12:03:00.137,aha
49,61,12:03:15.281,mitä ne pahikset aikoo
49,61,12:03:26.753,onko joku perus maailman vallotus
49,49,12:03:42.962,kolme entistä roomalaista keisarii valootta USA ja jakaa sen kolmeen osaan
49,61,12:03:55.269,kuulostaa häröltä
49,49,12:04:01.533,eeh juu
49,49,12:04:35.760,se on noille Riordanin muille kirjoille kutakiunkin suoraa jatkoo niin se on aik poistettuna konstekstista
49,49,12:04:50.669,kontekstista*
49,61,12:05:03.612,onks tää taas joku sarja
49,61,12:05:12.602,monesko kirja tää on
49,61,12:05:44.210,onko ne vaan samassa maailmassa vai esiintyykö samoja henkilöitä
49,49,12:05:59.519,sil on niinku 5 sarjaa samassa aika avaruus jatkumossa joista kolme on tosiaan kreikkalais roomalaisesta mytologiast
49,49,12:06:10.076,joten juu aikalailla
49,61,12:06:21.387,tuli mieleen scientologian perustaja
49,49,12:06:40.338,jaa
49,61,12:06:46.548,eikö seki ollu tieteiskirjailija jol oli häröi juttui
49,49,12:06:53.275,kai
49,49,12:07:02.984,saatto hyvinkin olla 
49,61,12:07:13.582,no mut juu
49,61,12:07:19.044,e
49,61,12:07:45.925,ootko lukenu paljoo klassista kirjallisuutta
49,49,12:08:04.055,ylipäätään häröt uskonolliset johtajat on häröjä kirjailijoita
49,61,12:08:13.714,onko kaikki
49,61,12:08:20.702,pitää varoo
49,61,12:08:36.249,tai kai niiden pitää tarinoita keksii
49,49,12:09:26.860,häiröintä fantasiaa mistä oon kuuluu on Terry Prachet (ei varmaan oikein kirjoittettu) discworld sarja
49,61,12:09:39.363,mistä se kertoo
49,61,12:09:48.959,onko jotai eroottista
49,49,12:09:52.968,ei
49,49,12:09:58.426,tai en oo lukenu
49,61,12:10:01.235,varmaa sielt löytyy kaikkee häröö
49,49,12:10:06.125,hyvästi
50,66,11:57:58.242,Moi
50,51,11:58:52.031,moro
50,66,11:58:59.791,Mist kirjallisuudest tykkäät
50,51,11:59:21.358,"ööm kaunokirjallisuudesta, ent sä?"
50,66,11:59:41.678,"Ehk jos pitää valita, nii tieto"
50,51,12:00:05.046,lueks paljonki vapaa-ajal?
50,66,12:00:12.111,Jonku verran
50,66,12:00:16.801,Jos kiinnostaa
50,51,12:00:24.298,cool
50,66,12:00:30.581,"Mikä on su paras kirja, jonka oot lukenu"
50,51,12:00:57.778,"en yhtään muista, luin tos viime kesälomal kaks hyvää kirjaa mutten muista ollenkaan niitten nimiä"
50,66,12:01:11.183,Okkok
50,51,12:01:20.661,mikä sul
50,66,12:01:41.325,Sherlock Holmes
50,51,12:01:54.213,uu cool 
50,66,12:02:02.907,Todella produktiivista keskustelua...
50,51,12:02:09.033,erittäin
50,66,12:02:22.943,Fiilaan täst
50,51,12:02:48.295,mäki mut millä fiiliksillä koeviikkoa kohti
50,66,12:03:11.289,Jännän äärellä ny mennää
50,66,12:03:15.191,Ent sul
50,51,12:03:28.001,"kuis ny nii, itel iha ok fiiliksil "
50,66,12:03:45.995,Ei oikee jaksa valmistautuu
50,51,12:04:07.886,"hahaha joo sama tääl, onks sul mont koet tulos"
50,66,12:04:10.325,Hyvii lukuvinkkei?
50,66,12:04:19.080,Joku 5 kait
50,51,12:04:42.067,ite vaan luen koealueen läpi ja kirjotan muistiinpanoi
50,66,12:05:00.308,"Aijjaa, mulla sama, mut ilmaan muistiinpanoi"
50,66,12:05:26.758,Hyvin tää keskustelu pysyy kirjallisuudessa
50,51,12:05:56.164,"jepp, ollaan hyvii oppilait"
50,66,12:10:00.206,Moikka
50,51,12:10:01.158,hei hei 
51,56,11:59:08.985,moiksuu
51,63,11:59:15.631,moii
51,56,11:59:25.235,mites kirjallisuus
51,56,11:59:53.703,heii??
51,63,11:59:56.664,empä tiiä :(
51,63,12:00:01.486,luetko kirjoja
51,56,12:00:15.296,joskus mut koulu vähä haittaa mun lukemist
51,56,12:00:21.392,ent sä
51,63,12:00:27.290,en kauheesti
51,56,12:00:38.597,onks sul lempi kirjaa
51,63,12:00:39.063,välillä jos löytyy hyvä kirja ja sit koulun takii
51,56,12:00:44.008,joo sama tääl
51,63,12:00:45.341,ei oikeestaa
51,63,12:01:01.036,onks sul lemppari
51,56,12:01:06.213,naa ei sillee
51,63,12:01:15.674,höh
51,56,12:01:17.518,joskus ku luin harry potterit nii se oli iha ok
51,63,12:01:22.172,nais
51,56,12:01:24.687,joo
51,63,12:01:29.322,itekki oon lukenu muutaman
51,56,12:01:30.768,ne on vaa aik pitkii
51,56,12:01:35.201,juu
51,63,12:01:35.322,mutten jaksanu enempää
51,63,12:01:39.151,just ton takii
51,56,12:01:48.319,joo se viides on kait 1500 sivuu
51,56,12:01:51.338,semi oof
51,63,12:01:54.969,herranjumala
51,56,12:01:58.244,äläp
51,56,12:02:01.942,ei natsais
51,63,12:02:06.636,ei kyllä
51,63,12:02:31.637,liittyyks kirjallisuutee mitää muuta ku kirjat
51,56,12:02:45.748,kirjottaminen?
51,63,12:02:52.167,totta
51,56,12:02:57.525,Hei semmoset shakespere tyylisiet monologit
51,63,12:03:04.263,coolii
51,56,12:03:14.347,en kyl tiiä onks ne
51,63,12:03:15.081,kirjotteleks ikin mitää
51,63,12:03:21.259,onne pakko olla
51,56,12:03:44.779,noh välil mut lähinnä vaa rustailen mun päiväkirja/piirrustusvihkojuttuun
51,56,12:03:46.905,ent sä
51,63,12:04:12.095,joo sama kirjottelin enne päiväkirjaa mut nykyää kirjottelen vaa päivän tapahtumat kalenterii
51,63,12:04:29.931,ja sit välil jotai tyhmää muistiinpanoihi
51,63,12:04:37.735,tai kavereille snäpissä
51,56,12:04:41.235,joo ei mukaa päiväkirja mikää itkusuru tennevyöryi oikee ilmase
51,56,12:04:56.833,joosnäppiviestit kyl
51,56,12:05:06.801,tiiäks keskiyön avautumiset
51,63,12:05:19.381,joo ei mulkaa kauheest mitää tunteiluu muual ku snäpis
51,63,12:05:31.958,just sellane iltaväsymyksen avautuminen
51,56,12:06:01.307,sit ku tulee niit takaumii ja siel on joku ihan kamala avautuminen vuodelt 2016
51,56,12:06:08.445,BYYTTISTA
51,63,12:06:12.061,jooo älä vaa
51,63,12:06:17.870,kauheinta ikinä
51,56,12:06:23.486,ooks ikin pelannu photorulettii
51,63,12:06:36.815,en ooo
51,56,12:06:41.373,mul on meinaa siin tullu jotai avautumissnäppei
51,56,12:06:42.560,aa
51,63,12:06:42.877,oon kyllä halunnu
51,56,12:06:47.645,se on sika ak
51,63,12:06:49.414,shiit
51,63,12:06:54.050,i know
51,56,12:06:55.206,mun kaverin dp tuli kerran¨
51,63,12:06:59.330,shiiiit
51,63,12:07:05.873,söis kyllä
51,56,12:07:22.534,joo se oli tosi ikävä loppupäivä
51,56,12:07:26.404,ku oli samoi tuntei
51,63,12:07:30.714,varmasti
51,63,12:07:36.941,aaa samas koulus
51,63,12:07:40.123,ei hitto
51,56,12:07:57.768,joo senjälkee käävin ittekki kuvani läpi
51,56,12:08:11.785,enä pelaa enää sen kaa photorulettii
51,63,12:08:14.930,välil huomaa niist 2016 avautumisist ettei oikeest missää niis oo mitää järkee
51,56,12:08:20.035,joo 
51,63,12:08:20.730,ihan hyvä nii
51,56,12:08:33.779,jotaui vanhoist ihastuksist ja stressist
51,56,12:08:35.714,ja ei vaa
51,63,12:08:37.636,jep
51,56,12:08:38.424,kamalaa
51,63,12:08:56.143,ja sillo ku valitti stressist nii ei tienny ees mitä stressi on
51,56,12:09:03.811,no joo
51,63,12:09:05.171,nykyää kuolee jokatoinen päivä
51,56,12:09:06.923,joku 
51,56,12:09:10.229,jep
51,56,12:09:13.569,mites koeviikko
51,63,12:09:22.771,hiton chilli
51,56,12:09:31.834,itel tulos jokapäivä kokeit
51,63,12:09:31.994,pitää tulla kolmena päivänä kouluu
51,56,12:09:35.650,käviss
51,63,12:09:38.024,haha
51,63,12:09:45.084,eiks äikkä tehä kotona?
51,56,12:09:55.242,öö tehäänkö
51,56,12:09:56.768,pliis
51,63,12:09:59.468,ainaki viime kurssil alel oli sillee
51,56,12:10:00.201,se ois jees
51,56,12:10:01.898,aa
51,63,12:10:02.219,moikkaa
51,56,12:10:03.701,oispa
51,63,12:10:04.975,oli hauskaa
51,56,12:10:05.033,moikkaa'
